,MJD,V,E_V,CHI2,FILENAME,SNR,EXPTIME,AIRMASS,WAVE_CAL,BARYCOR,RVEPOCH,ACCEPT,MASK
509,59096.89364685823,1224.332,16.224,3231.876,Sun_200904.1181.fits,449,148.614,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
510,59096.89593722835,1163.156,15.398,3274.208,Sun_200904.1182.fits,450,149.767,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
511,59096.89826534167,1063.933,21.136,3226.318,Sun_200904.1183.fits,451,150.023,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
512,59096.90057383385,994.047,19.723,3269.379,Sun_200904.1184.fits,452,151.093,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
513,59096.90289737505,1144.058,22.678,3218.938,Sun_200904.1185.fits,452,152.023,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
514,59096.90521714701,1045.398,13.806,3239.352,Sun_200904.1186.fits,450,152.795,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
515,59096.90756593478,1066.871,21.204,3226.925,Sun_200904.1187.fits,450,152.247,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
516,59096.9099036998,1038.423,20.606,3249.953,Sun_200904.1188.fits,450,152.281,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
517,59097.67471139989,-1032.339,33.157,887.908,Sun_200905.1065.fits,447,152.381,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
518,59097.67702737186,-1019.878,26.199,897.451,Sun_200905.1066.fits,444,151.997,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
519,59097.67934360552,-930.415,29.9,870.624,Sun_200905.1067.fits,444,151.668,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
520,59097.68165321663,-1044.639,33.532,898.896,Sun_200905.1068.fits,447,151.301,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
521,59097.68395637238,-1033.734,26.511,888.366,Sun_200905.1069.fits,446,150.983,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
522,59097.6862745483,-1132.301,29.081,891.59,Sun_200905.1070.fits,445,150.603,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
523,59097.68857057249,-1134.372,36.49,880.921,Sun_200905.1071.fits,444,149.458,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
524,59097.69084941847,-984.349,31.666,883.331,Sun_200905.1072.fits,446,148.936,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
525,59097.6931256454,-1100.011,23.577,883.602,Sun_200905.1073.fits,443,148.627,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
526,59097.69541133082,-1014.503,32.635,865.267,Sun_200905.1074.fits,445,148.378,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
527,59097.69921493355,-1096.354,28.146,873.573,Sun_200905.1077.fits,444,149.315,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
528,59097.70151063857,-1059.74,34.009,891.105,Sun_200905.1078.fits,447,149.047,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
529,59097.70378932043,-1018.77,32.667,881.322,Sun_200905.1079.fits,447,148.607,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
530,59097.70608808492,-1090.407,28.061,858.788,Sun_200905.1080.fits,446,147.674,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
531,59097.70835128783,-973.811,31.396,876.275,Sun_200905.1081.fits,444,146.824,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
532,59097.71060711751,-1134.373,29.218,872.394,Sun_200905.1082.fits,445,147.258,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
533,59097.71287079954,-1040.112,33.418,882.388,Sun_200905.1083.fits,444,148.209,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
534,59097.715153678,-1047.827,33.651,880.469,Sun_200905.1084.fits,447,147.642,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
535,59097.71742673559,-1098.081,23.539,881.139,Sun_200905.1085.fits,446,147.399,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
536,59097.71968836479,-1130.085,29.082,881.217,Sun_200905.1086.fits,445,146.842,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
537,59097.72344175261,-1123.44,36.193,870.177,Sun_200905.1089.fits,443,146.386,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
538,59097.72569427152,-1040.476,26.85,859.083,Sun_200905.1090.fits,445,146.467,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
539,59097.7279634596,-1124.852,36.186,877.323,Sun_200905.1091.fits,445,146.689,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
540,59097.73021164618,-1190.044,30.639,879.823,Sun_200905.1092.fits,445,146.81,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
541,59097.7324781374,-1036.318,22.259,871.055,Sun_200905.1093.fits,444,146.534,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
542,59097.73473913351,-1158.261,29.819,896.452,Sun_200905.1094.fits,446,146.906,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
543,59097.73697022565,-1094.91,23.615,873.602,Sun_200905.1095.fits,444,145.276,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
544,59097.73921312147,-1095.226,35.433,882.149,Sun_200905.1096.fits,442,145.623,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
545,59097.7414718971,-1091.401,35.33,900.367,Sun_200905.1097.fits,444,145.765,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
546,59097.74372109589,-1263.048,32.619,896.744,Sun_200905.1098.fits,444,146.89,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
547,59097.74753778085,-1135.525,24.356,885.249,Sun_200905.1101.fits,445,148.068,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
548,59097.74980164211,-1114.858,28.761,890.426,Sun_200905.1102.fits,444,147.204,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
549,59097.75205297502,-1041.316,33.639,893.646,Sun_200905.1103.fits,447,147.381,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
550,59097.75432762519,-1083.784,28.028,887.955,Sun_200905.1104.fits,444,147.591,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
551,59097.75659380545,-987.116,31.883,873.063,Sun_200905.1105.fits,446,147.357,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
552,59097.75886242029,-1049.077,34.027,903.386,Sun_200905.1106.fits,443,146.855,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
553,59097.76112661761,-1285.543,33.191,890.066,Sun_200905.1107.fits,444,148.457,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
554,59097.76339253467,-1032.61,33.292,893.707,Sun_200905.1108.fits,445,148.426,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
555,59097.76568825878,-1105.001,28.571,898.88,Sun_200905.1109.fits,445,148.044,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
556,59097.76798940993,-1076.816,34.799,874.139,Sun_200905.1110.fits,444,148.136,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
557,59097.77176864584,-1120.327,24.192,884.969,Sun_200905.1113.fits,442,147.129,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
558,59097.77404166771,-1056.728,27.317,863.303,Sun_200905.1114.fits,446,147.548,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
559,59097.77631598741,-1316.221,28.398,863.278,Sun_200905.1115.fits,443,147.335,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
560,59097.77857481375,-1162.508,25.026,878.405,Sun_200905.1116.fits,445,148.03,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
561,59097.78086550872,-1166.658,25.066,890.773,Sun_200905.1117.fits,443,148.785,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
562,59097.78314969013,-1144.795,29.58,867.25,Sun_200905.1118.fits,446,148.355,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
563,59097.78542112712,-1170.862,30.299,854.359,Sun_200905.1119.fits,445,148.028,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
564,59097.78771326562,-1063.919,22.978,878.676,Sun_200905.1120.fits,444,148.356,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
565,59097.78999419227,-1139.177,36.966,864.809,Sun_200905.1121.fits,444,148.07,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
566,59097.79228631488,-1108.502,28.755,885.603,Sun_200905.1122.fits,444,149.702,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
567,59097.7961207851,-1114.351,28.86,888.231,Sun_200905.1125.fits,446,150.934,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
568,59097.79843836195,-1146.356,37.121,863.993,Sun_200905.1126.fits,443,152.04,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
569,59097.80078000767,-1231.585,26.686,871.001,Sun_200905.1127.fits,443,152.53,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
570,59097.80310156187,-1155.295,37.427,884.201,Sun_200905.1128.fits,442,152.953,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
571,59097.80543797883,-1205.747,26.016,873.973,Sun_200905.1129.fits,443,154.707,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
572,59097.80780330359,-1200.35,31.05,862.455,Sun_200905.1130.fits,445,156.129,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
573,59097.81018273391,-1052.541,22.771,860.71,Sun_200905.1131.fits,445,157.315,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
574,59097.8134248489,-2131.232,30.7,897.218,Sun_200905.1132.fits,443,264.975,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
575,59097.81615741188,-1097.796,28.657,853.983,Sun_200905.1133.fits,442,157.19,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
576,59097.82019535919,-2413.456,31.608,883.593,Sun_200905.1136.fits,439,600.004,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
577,59097.83220768563,-2134.617,27.768,862.377,Sun_200905.1137.fits,441,582.341,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
578,59097.83482174891,-1131.275,29.54,854.35,Sun_200905.1138.fits,441,158.348,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
579,59097.83717250021,-1115.413,29.118,878.434,Sun_200905.1139.fits,442,154.096,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
580,59097.83953509197,-1184.292,25.825,868.03,Sun_200905.1140.fits,439,153.44,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
581,59097.84339281758,-1243.2,27.037,867.841,Sun_200905.1143.fits,441,154.038,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
582,59097.84573483861,-1082.293,28.28,856.622,Sun_200905.1144.fits,441,155.634,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
583,59097.84808984475,-1264.801,27.615,860.702,Sun_200905.1145.fits,441,156.586,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
584,59097.85188824389,-4827.727,30.118,866.398,Sun_200905.1146.fits,440,579.263,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
585,59097.85744219261,3847.31,65.837,188.561,Sun_200905.1147.fits,211,600.003,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
586,59097.86926952644,-136.968,,0.709,Sun_200905.1150.fits,4,600.003,1.0000000000547,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
587,59097.87681855561,1465.875,26730.019,0.852,Sun_200905.1151.fits,3,600.003,1.0000000000547,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
588,59097.88427865801,26067.12,12172.137,0.545,Sun_200905.1152.fits,4,600.004,1.0000000000547,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
589,59097.89533923838,140.721,,35.369,Sun_200905.1155.fits,96,600.003,1.0000000000547,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
590,59097.90051328158,725.884,40.861,290.234,Sun_200905.1156.fits,258,600.005,1.0000000000547,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
591,59098.65227995822,-532.624,21.506,3079.158,Sun_200906.1065.fits,443,153.16,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
592,59098.65462003772,-442.361,17.827,3054.989,Sun_200906.1066.fits,445,153.415,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
593,59098.65695546452,-305.718,24.656,3053.868,Sun_200906.1067.fits,442,152.826,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
594,59098.65926393974,-572.185,23.119,3068.311,Sun_200906.1068.fits,443,151.746,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
595,59098.66155475334,-500.836,20.304,3045.345,Sun_200906.1069.fits,442,150.362,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
596,59098.66389013581,-402.994,32.582,3103.541,Sun_200906.1070.fits,443,150.879,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
597,59098.6662029637,-430.815,17.409,3061.331,Sun_200906.1071.fits,444,151.119,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
598,59098.66850598143,-468.077,18.87,3125.77,Sun_200906.1072.fits,446,151.331,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
599,59098.67080968414,-520.675,20.994,3066.289,Sun_200906.1073.fits,446,150.908,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
600,59098.67463464524,-356.288,14.36,3071.367,Sun_200906.1076.fits,444,150.094,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
601,59098.67691942101,-328.77,26.577,3086.47,Sun_200906.1077.fits,443,148.825,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
602,59098.67918743907,-372.136,15.083,3092.585,Sun_200906.1078.fits,443,147.424,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
603,59098.6814499308,-416.244,33.771,3038.523,Sun_200906.1079.fits,443,146.822,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
604,59098.68370236742,-407.085,16.452,3115.537,Sun_200906.1080.fits,441,147.387,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
605,59098.68599675249,-470.477,19.009,3043.499,Sun_200906.1081.fits,443,147.179,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
606,59098.68825270124,-409.415,16.536,3038.212,Sun_200906.1082.fits,443,146.953,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
607,59098.69052084953,-482.245,19.438,3102.514,Sun_200906.1083.fits,443,147.237,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
608,59098.69278395767,-478.113,19.296,3068.368,Sun_200906.1084.fits,441,146.832,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
609,59098.69503438703,-457.643,18.537,3093.497,Sun_200906.1085.fits,442,145.423,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
610,59098.69878631131,-502.418,20.351,3090.312,Sun_200906.1088.fits,442,145.059,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
611,59098.70102882021,-439.603,17.772,3088.27,Sun_200906.1089.fits,444,145.77,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
612,59098.70327939194,-463.864,18.779,3073.01,Sun_200906.1090.fits,442,145.196,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
613,59098.70553047265,-519.001,20.996,3064.893,Sun_200906.1091.fits,444,144.98,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
614,59098.70777058409,-390.559,15.737,3080.614,Sun_200906.1092.fits,444,145.613,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
615,59098.7099989607,-612.923,24.745,3097.218,Sun_200906.1093.fits,444,145.085,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
616,59098.71223094774,-299.008,12.081,3079.481,Sun_200906.1094.fits,442,144.485,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
617,59098.71447215392,-514.885,20.873,3059.897,Sun_200906.1095.fits,439,143.086,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
618,59098.7166820255,-400.079,16.233,3065.848,Sun_200906.1096.fits,440,143.055,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
619,59098.718890656,-508.88,20.654,3030.587,Sun_200906.1097.fits,440,142.535,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
620,59098.72259990338,-466.524,18.869,3050.321,Sun_200906.1100.fits,443,143.335,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
621,59098.72482882509,-404.69,16.4,3043.709,Sun_200906.1101.fits,439,142.381,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
622,59098.7270579922,-454.215,12.259,3042.368,Sun_200906.1102.fits,442,142.296,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
623,59098.72925479833,-517.826,13.996,3044.284,Sun_200906.1103.fits,440,141.933,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
624,59098.73147649671,-449.862,18.247,3059.851,Sun_200906.1104.fits,441,142.133,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
625,59098.73367923747,-565.552,22.913,3064.107,Sun_200906.1105.fits,441,142.623,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
626,59098.73588749053,-407.878,16.555,3019.242,Sun_200906.1106.fits,441,141.955,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
627,59098.73809078679,-478.266,19.357,3056.75,Sun_200906.1107.fits,443,142.416,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
628,59098.74029510427,-448.992,18.198,3036.694,Sun_200906.1108.fits,441,142.238,1.0000000011919,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
